wavelength_center_nm,trans_total,trans_h2o,trans_co2
7050.0,0.605060111744,0.605060111744,1.000000000000
7070.0,0.964403281363,0.964403281363,1.000000000000
7090.0,0.957142298438,0.957142298438,1.000000000000
7110.0,0.882066790924,0.882066790924,1.000000000000
7130.0,0.980266951216,0.980266951216,1.000000000000
7150.0,0.778283143194,0.778283143194,1.000000000000
7170.0,0.740283186223,0.740283186223,1.000000000000
7190.0,0.984569925024,0.984569925024,1.000000000000
7210.0,0.816726792644,0.816726792644,1.000000000000
7230.0,0.996587030039,0.996587030039,1.000000000000
7250.0,0.958025871150,0.958025871150,1.000000000000
7270.0,0.823928083971,0.823928083971,1.000000000000
7290.0,0.959688911004,0.959688911004,1.000000000000
7310.0,0.944285084259,0.944285084259,1.000000000000
7330.0,0.845223475306,0.845223475306,1.000000000000
7350.0,0.918654692794,0.918654692794,1.000000000000
7370.0,0.986687807596,0.986687807596,1.000000000000
7390.0,0.975160380192,0.975160380192,1.000000000000
7410.0,0.981269094380,0.981269094380,1.000000000000
7430.0,0.998920081542,0.998920081542,1.000000000000
7450.0,0.965157742254,0.965157742254,1.000000000000
7470.0,0.834869018046,0.834869018046,1.000000000000
7490.0,0.958629430810,0.958629430810,1.000000000000
7510.0,0.996402052932,0.996402052932,1.000000000000
7530.0,0.998495848329,0.998495848329,1.000000000000
7550.0,0.995931709775,0.995931709775,1.000000000000
7570.0,0.976053461241,0.976053461241,1.000000000000
7590.0,0.931094588296,0.931094588296,1.000000000000
7610.0,0.952297730260,0.952297730260,1.000000000000
7630.0,0.997069916640,0.997069916640,1.000000000000
7650.0,0.989840515552,0.989840515552,1.000000000000
7670.0,0.999624229477,0.999624229477,1.000000000000
7690.0,0.999982944175,0.999982944175,1.000000000000
7710.0,0.994676831280,0.994676831280,1.000000000000
7730.0,0.999788545161,0.999788545161,1.000000000000
7750.0,0.993450817798,0.993450817798,1.000000000000
7770.0,0.984485790441,0.984485790441,1.000000000000
7790.0,0.998881022894,0.998881022894,1.000000000000
7810.0,0.996969284180,0.996969284180,1.000000000000
7830.0,0.999884567816,0.999884567816,1.000000000000
7850.0,0.998340807897,0.998340807897,1.000000000000
7870.0,0.974842684291,0.974842684291,1.000000000000
7890.0,0.991179182804,0.991179182804,1.000000000000
7910.0,0.998120368991,0.998120368991,1.000000000000
